underflow,0xec8e410316bd8d45cf660fdfd1fbd9eeafe9ed6c,MonsterBreeding,1955,27,"erc721Metadata.getMetadata(_tokenId, _preferredTransport)"
overflow,0xec8e410316bd8d45cf660fdfd1fbd9eeafe9ed6c,MonsterBreeding,1955,27,"erc721Metadata.getMetadata(_tokenId, _preferredTransport)"
underflow,0xec8e410316bd8d45cf660fdfd1fbd9eeafe9ed6c,MonsterCore,1955,27,"erc721Metadata.getMetadata(_tokenId, _preferredTransport)"
overflow,0xec8e410316bd8d45cf660fdfd1fbd9eeafe9ed6c,MonsterCore,1955,27,"erc721Metadata.getMetadata(_tokenId, _preferredTransport)"
underflow,0xec8e410316bd8d45cf660fdfd1fbd9eeafe9ed6c,MonsterMinting,1955,27,"erc721Metadata.getMetadata(_tokenId, _preferredTransport)"
overflow,0xec8e410316bd8d45cf660fdfd1fbd9eeafe9ed6c,MonsterMinting,1955,27,"erc721Metadata.getMetadata(_tokenId, _preferredTransport)"
underflow,0xec8e410316bd8d45cf660fdfd1fbd9eeafe9ed6c,MonsterOwnership,1955,27,"erc721Metadata.getMetadata(_tokenId, _preferredTransport)"
overflow,0xec8e410316bd8d45cf660fdfd1fbd9eeafe9ed6c,MonsterOwnership,1955,27,"erc721Metadata.getMetadata(_tokenId, _preferredTransport)"
underflow,0xec8e410316bd8d45cf660fdfd1fbd9eeafe9ed6c,SaleClockAuction,340,39,int256(_endingPrice) - int256(_startingPrice)
underflow,0xec8e410316bd8d45cf660fdfd1fbd9eeafe9ed6c,SiringClockAuction,340,39,int256(_endingPrice) - int256(_startingPrice)
overflow,0x48a2378df3b5f4687ae918ae688cb7821627887f,NSFWTOKEN,56,13,balances[_to] += _value
overflow,0x48a2378df3b5f4687ae918ae688cb7821627887f,NSFWTOKEN,66,13,balances[_to] += _value
overflow,0x48a2378df3b5f4687ae918ae688cb7821627887f,NSFWTOKEN,138,13,"_spender.call(bytes4(bytes32(sha3(\""receiveApproval(address,uint256,address,bytes)\""))), msg.sender, _value, this, _extraData)"
overflow,0x48a2378df3b5f4687ae918ae688cb7821627887f,StandardToken,56,13,balances[_to] += _value
overflow,0x48a2378df3b5f4687ae918ae688cb7821627887f,StandardToken,66,13,balances[_to] += _value
overflow,0xeca0415f309789ade195a51988d760b6d51f5de9,GreenMed,171,9,balances[this] += amount
underflow,0x851e51b7f63d38458e1973a587754b08a6aeb218,AmericanSatanCoin,140,9,totalSupply -= _value
underflow,0x851e51b7f63d38458e1973a587754b08a6aeb218,AmericanSatanCoin,158,9,totalSupply -= _value
overflow,0x851e51b7f63d38458e1973a587754b08a6aeb218,AmericanSatanCoin,59,33,balanceOf[_from] + balanceOf[_to]
overflow,0x851e51b7f63d38458e1973a587754b08a6aeb218,AmericanSatanCoin,66,16,balanceOf[_from] + balanceOf[_to]
underflow,0x554ffc77f4251a9fb3c0e3590a6a205f8d4e067d,ZmineToken,235,23,totalSupply - _amount
overflow,0x3bf3b11023650d21140ba10c68a8a4dd0a372d3f,Pixiu,661,30,exchangeWei * msg.value
overflow,0x4b3eacb500955d22ee8bcdd8dd3d9009e29f2d24,HumanStandardToken,64,13,balances[_to] += _value
overflow,0x4b3eacb500955d22ee8bcdd8dd3d9009e29f2d24,HumanStandardToken,54,13,balances[_to] += _value
overflow,0x4b3eacb500955d22ee8bcdd8dd3d9009e29f2d24,StandardToken,64,13,balances[_to] += _value
overflow,0x4b3eacb500955d22ee8bcdd8dd3d9009e29f2d24,StandardToken,54,13,balances[_to] += _value
overflow,0x60e112d4e585bba817dc513bf9a03cd9b5a46fc9,BokkyPooBahsAutonomousRefundathonFacility,137,20,deployedAt + 2 days
overflow,0x60e112d4e585bba817dc513bf9a03cd9b5a46fc9,BokkyPooBahsAutonomousRefundathonFacility,146,27,deployedAt + 60 days
overflow,0x60e112d4e585bba817dc513bf9a03cd9b5a46fc9,BokkyPooBahsAutonomousRefundathonFacility,155,27,deployedAt + 3652 days
overflow,0x60e112d4e585bba817dc513bf9a03cd9b5a46fc9,BokkyPooBahsAutonomousRefundathonFacility,143,27,deployedAt + 30 days
overflow,0x60e112d4e585bba817dc513bf9a03cd9b5a46fc9,BokkyPooBahsAutonomousRefundathonFacility,203,27,msg.value * 1 ether
overflow,0x60e112d4e585bba817dc513bf9a03cd9b5a46fc9,BokkyPooBahsAutonomousRefundathonFacility,140,27,deployedAt + 7 days
overflow,0x60e112d4e585bba817dc513bf9a03cd9b5a46fc9,BokkyPooBahsAutonomousRefundathonFacility,149,27,deployedAt + 90 days
overflow,0x60e112d4e585bba817dc513bf9a03cd9b5a46fc9,BokkyPooBahsAutonomousRefundathonFacility,152,27,deployedAt + 365 days
underflow,0xc0f3c0d239f8fe9f49f21e88871afa86cc3c5c6c,TokenERC20,156,9,totalSupply -= _value
underflow,0xc0f3c0d239f8fe9f49f21e88871afa86cc3c5c6c,TokenERC20,138,9,totalSupply -= _value
overflow,0xc0f3c0d239f8fe9f49f21e88871afa86cc3c5c6c,TokenERC20,57,33,balanceOf[_from] + balanceOf[_to]
overflow,0xc0f3c0d239f8fe9f49f21e88871afa86cc3c5c6c,TokenERC20,64,16,balanceOf[_from] + balanceOf[_to]
overflow,0xe0e3fa169fc59dbb5ee29a3c19920bfdab29480f,PresalerVoting,89,36,votedPerCent(msg.sender) * bonus
underflow,0x29be8344f0e80be4ce9bcf6b1de233f57f2f1101,Veriseum,83,14,balances[owner] -= _value
overflow,0x29be8344f0e80be4ce9bcf6b1de233f57f2f1101,Veriseum,84,14,balances[addresses[i]] += _value
overflow,0x4ae4fc5e31f0270824433ce1bd03b6f2b1ac8e12,ERC20Token,56,13,balances[_to] += _value
overflow,0x4ae4fc5e31f0270824433ce1bd03b6f2b1ac8e12,ERC20Token,66,13,balances[_to] += _value
overflow,0x4ae4fc5e31f0270824433ce1bd03b6f2b1ac8e12,StandardToken,56,13,balances[_to] += _value
overflow,0x4ae4fc5e31f0270824433ce1bd03b6f2b1ac8e12,StandardToken,66,13,balances[_to] += _value
overflow,0xd73c51ce805c86046577b7b4e5cb2dde14d72a36,EPTCrowdfund,361,24,crowdfundStartTime + 3 weeks
overflow,0xd73c51ce805c86046577b7b4e5cb2dde14d72a36,EPTToken,194,9,totalAllocatedTokens += _amount
underflow,0x225f903fd742ecefaa5c54a51170cfed6177bdea,TINA,149,9,totalSupply -= _value
underflow,0x225f903fd742ecefaa5c54a51170cfed6177bdea,TINA,131,9,totalSupply -= _value
overflow,0x225f903fd742ecefaa5c54a51170cfed6177bdea,TINA,57,16,balanceOf[_from] + balanceOf[_to]
overflow,0x225f903fd742ecefaa5c54a51170cfed6177bdea,TINA,50,33,balanceOf[_from] + balanceOf[_to]
overflow,0xc4ad164ff29f00ab3b2ec010b46ee98533223c21,RickCoin,64,13,balances[_to] += _value
overflow,0xc4ad164ff29f00ab3b2ec010b46ee98533223c21,RickCoin,122,25,totalEthInWei + msg.value
overflow,0xc4ad164ff29f00ab3b2ec010b46ee98533223c21,RickCoin,123,26,msg.value * unitsOneEthCanBuy
overflow,0xc4ad164ff29f00ab3b2ec010b46ee98533223c21,StandardToken,64,13,balances[_to] += _value
overflow,0xc4ad164ff29f00ab3b2ec010b46ee98533223c21,StandardToken,54,13,balances[_to] += _value
underflow,0x4492f471c5a6d0cc3fbd348653fe5d47a3ef1b7a,TokenERC20,171,9,totalSupply -= _value
underflow,0x4492f471c5a6d0cc3fbd348653fe5d47a3ef1b7a,TokenERC20,153,9,totalSupply -= _value
overflow,0x4492f471c5a6d0cc3fbd348653fe5d47a3ef1b7a,TokenERC20,79,16,balanceOf[_from] + balanceOf[_to]
overflow,0x4492f471c5a6d0cc3fbd348653fe5d47a3ef1b7a,TokenERC20,72,33,balanceOf[_from] + balanceOf[_to]
overflow,0x4ca263ae1d81b3771f12d110406bdcc3ed1c0752,FractionCoin,56,13,balances[_to] += _value
overflow,0x4ca263ae1d81b3771f12d110406bdcc3ed1c0752,FractionCoin,66,13,balances[_to] += _value
overflow,0x4ca263ae1d81b3771f12d110406bdcc3ed1c0752,FractionToken,56,13,balances[_to] += _value
overflow,0x4ca263ae1d81b3771f12d110406bdcc3ed1c0752,FractionToken,66,13,balances[_to] += _value
underflow,0x46eec301d2d00087145d1588282c182bd1890e5c,Rasper,76,9,totalSupply -= _value
underflow,0x46eec301d2d00087145d1588282c182bd1890e5c,Rasper,86,9,totalSupply -= _value
underflow,0x70d4337dc824eb52bcdf0072e796ad0dc9d0b78c,Bothereum,135,9,totalSupply -= _value
underflow,0x70d4337dc824eb52bcdf0072e796ad0dc9d0b78c,Bothereum,153,9,totalSupply -= _value
overflow,0x70d4337dc824eb52bcdf0072e796ad0dc9d0b78c,Bothereum,61,16,balanceOf[_from] + balanceOf[_to]
overflow,0x70d4337dc824eb52bcdf0072e796ad0dc9d0b78c,Bothereum,54,33,balanceOf[_from] + balanceOf[_to]
overflow,0xf2baec4108306dc87e117d98912d5adac4f15ed9,InfiniteGold,88,9,balanceOf[0x0] += _value
overflow,0xbebfcde514d7733afbb241b13ff40fe508207864,Crowdsale,286,42,period * 1 days
overflow,0xbebfcde514d7733afbb241b13ff40fe508207864,Crowdsale,286,34,start + period * 1 days
overflow,0xbebfcde514d7733afbb241b13ff40fe508207864,Crowdsale,275,16,newRate * (10**8)
underflow,0x4b43d8a35257f42a2d0d4d774409208efc31b406,Project512Foundation,130,9,totalSupply -= _value
overflow,0x4b43d8a35257f42a2d0d4d774409208efc31b406,Project512Foundation,56,16,balanceOf[_from] + balanceOf[_to]
overflow,0x4b43d8a35257f42a2d0d4d774409208efc31b406,Project512Foundation,49,33,balanceOf[_from] + balanceOf[_to]
underflow,0x9c3ed43fdd2664d6d0e5399cff4720106a544d0f,Thread,163,9,totalSupply -= _value
underflow,0x9c3ed43fdd2664d6d0e5399cff4720106a544d0f,Thread,181,9,totalSupply -= _value
overflow,0x9c3ed43fdd2664d6d0e5399cff4720106a544d0f,Thread,224,9,balanceOf[target] += mintedAmount
overflow,0x9c3ed43fdd2664d6d0e5399cff4720106a544d0f,Thread,225,9,totalSupply += mintedAmount
underflow,0x9c3ed43fdd2664d6d0e5399cff4720106a544d0f,ThreadCore,163,9,totalSupply -= _value
underflow,0x9c3ed43fdd2664d6d0e5399cff4720106a544d0f,ThreadCore,181,9,totalSupply -= _value
overflow,0x9c3ed43fdd2664d6d0e5399cff4720106a544d0f,ThreadCore,82,33,balanceOf[_from] + balanceOf[_to]
overflow,0x9c3ed43fdd2664d6d0e5399cff4720106a544d0f,ThreadCore,89,16,balanceOf[_from] + balanceOf[_to]
underflow,0xcd0506fa31ed0900b062e03d257e5e9b5063068a,BcbToken,92,9,totalSupply -= _value
underflow,0xcd0506fa31ed0900b062e03d257e5e9b5063068a,BcbToken,82,9,totalSupply -= _value
underflow,0xcd0506fa31ed0900b062e03d257e5e9b5063068a,token,92,9,totalSupply -= _value
underflow,0xcd0506fa31ed0900b062e03d257e5e9b5063068a,token,82,9,totalSupply -= _value
overflow,0xbdc5bac39dbe132b1e030e898ae3830017d7d969,BsToken,187,13,owners.push(owner)
overflow,0xbdc5bac39dbe132b1e030e898ae3830017d7d969,BsToken,270,26,_value * 1e18
overflow,0xbdc5bac39dbe132b1e030e898ae3830017d7d969,BsToken_SNOV,187,13,owners.push(owner)
overflow,0xbdc5bac39dbe132b1e030e898ae3830017d7d969,BsToken_SNOV,270,26,_value * 1e18
overflow,0xbdc5bac39dbe132b1e030e898ae3830017d7d969,MultiOwnable,187,13,owners.push(owner)
underflow,0xa70f9a2b087360ffdc280c94ea676c9bd60c42f8,Movieum,78,9,totalSupply -= _value
underflow,0xa70f9a2b087360ffdc280c94ea676c9bd60c42f8,Movieum,87,9,totalSupply -= _value
overflow,0x5f2ec9cf1ec1c0e2c880b6584921e812a4225395,BitcoinUnicorn,56,13,balances[_to] += _value
overflow,0x5f2ec9cf1ec1c0e2c880b6584921e812a4225395,BitcoinUnicorn,66,13,balances[_to] += _value
overflow,0x5f2ec9cf1ec1c0e2c880b6584921e812a4225395,StandardToken,56,13,balances[_to] += _value
overflow,0x5f2ec9cf1ec1c0e2c880b6584921e812a4225395,StandardToken,66,13,balances[_to] += _value
overflow,0x77eec19c8ba79b1c7c79311ec810cbf88d924751,t_swap,150,9,balanceOf[target] += mintedAmount
overflow,0x77eec19c8ba79b1c7c79311ec810cbf88d924751,t_swap,151,9,totalSupply += mintedAmount
overflow,0x6f8c16cd7dc673c85834ec60875fcbef5a206055,Number,56,13,balances[_to] += _value
overflow,0x6f8c16cd7dc673c85834ec60875fcbef5a206055,Number,66,13,balances[_to] += _value
overflow,0x6f8c16cd7dc673c85834ec60875fcbef5a206055,StandardToken,56,13,balances[_to] += _value
overflow,0x6f8c16cd7dc673c85834ec60875fcbef5a206055,StandardToken,66,13,balances[_to] += _value
overflow,0x25b2a7cc42399e3f268249eeaf070a863d61e6c7,RalleTokenONE,56,13,balances[_to] += _value
overflow,0x25b2a7cc42399e3f268249eeaf070a863d61e6c7,RalleTokenONE,66,13,balances[_to] += _value
overflow,0x25b2a7cc42399e3f268249eeaf070a863d61e6c7,StandardToken,56,13,balances[_to] += _value
overflow,0x25b2a7cc42399e3f268249eeaf070a863d61e6c7,StandardToken,66,13,balances[_to] += _value
overflow,0x7a203102ac51e7202e500b51ab6041aabb9dbe63,Crowdfunding,440,9,totalFunded           += msg.value
overflow,0x7a203102ac51e7202e500b51ab6041aabb9dbe63,Crowdfunding,441,9,donations[msg.sender] += msg.value
overflow,0x7a203102ac51e7202e500b51ab6041aabb9dbe63,Token,182,13,balances[_to]   += _value
overflow,0x7a203102ac51e7202e500b51ab6041aabb9dbe63,Token,195,9,allowances[msg.sender][_spender] += _value
overflow,0x7a203102ac51e7202e500b51ab6041aabb9dbe63,Token,160,13,balances[_to]        += _value
underflow,0x7a203102ac51e7202e500b51ab6041aabb9dbe63,TokenEmission,235,13,totalSupply      -= _value
overflow,0x7a203102ac51e7202e500b51ab6041aabb9dbe63,TokenEmission,182,13,balances[_to]   += _value
overflow,0x7a203102ac51e7202e500b51ab6041aabb9dbe63,TokenEmission,195,9,allowances[msg.sender][_spender] += _value
overflow,0x7a203102ac51e7202e500b51ab6041aabb9dbe63,TokenEmission,224,9,balances[owner] += _value
overflow,0x7a203102ac51e7202e500b51ab6041aabb9dbe63,TokenEmission,160,13,balances[_to]        += _value
overflow,0x162774441fb7f8a1bde335dc7f5accd51aac0d91,Oraclize,397,9,reqc[msg.sender]++
overflow,0xede8792712d075abf085b49ebb4d80a0d2ed888d,Crowdsale,618,43,12*_tokensPerEther
underflow,0x008d3c9e91f8abff45f39eb71b316a0606c6d378,TCN,149,9,totalSupply -= _value
underflow,0x008d3c9e91f8abff45f39eb71b316a0606c6d378,TCN,131,9,totalSupply -= _value
overflow,0x008d3c9e91f8abff45f39eb71b316a0606c6d378,TCN,57,16,balanceOf[_from] + balanceOf[_to]
overflow,0x008d3c9e91f8abff45f39eb71b316a0606c6d378,TCN,50,33,balanceOf[_from] + balanceOf[_to]
overflow,0xd43947ad59b1a616a4a171632b11d9a4091c3448,Kekels,56,13,balances[_to] += _value
overflow,0xd43947ad59b1a616a4a171632b11d9a4091c3448,Kekels,66,13,balances[_to] += _value
overflow,0xd43947ad59b1a616a4a171632b11d9a4091c3448,StandardToken,56,13,balances[_to] += _value
overflow,0xd43947ad59b1a616a4a171632b11d9a4091c3448,StandardToken,66,13,balances[_to] += _value
underflow,0xa44e5137293e855b1b7bc7e2c6f8cd796ffcb037,ERC20Token,152,9,totalSupply -= _value
underflow,0xa44e5137293e855b1b7bc7e2c6f8cd796ffcb037,ERC20Token,136,9,totalSupply -= _value
overflow,0xa44e5137293e855b1b7bc7e2c6f8cd796ffcb037,ERC20Token,83,16,balanceOf[_from] + balanceOf[_to]
overflow,0xa44e5137293e855b1b7bc7e2c6f8cd796ffcb037,ERC20Token,76,36,balanceOf[_from] + balanceOf[_to]
underflow,0xa44e5137293e855b1b7bc7e2c6f8cd796ffcb037,Sentinel,152,9,totalSupply -= _value
underflow,0xa44e5137293e855b1b7bc7e2c6f8cd796ffcb037,Sentinel,136,9,totalSupply -= _value
overflow,0xa44e5137293e855b1b7bc7e2c6f8cd796ffcb037,Sentinel,199,16,balanceOf[_from] + balanceOf[_to]
overflow,0xa44e5137293e855b1b7bc7e2c6f8cd796ffcb037,Sentinel,83,16,balanceOf[_from] + balanceOf[_to]
overflow,0xa44e5137293e855b1b7bc7e2c6f8cd796ffcb037,Sentinel,76,36,balanceOf[_from] + balanceOf[_to]
overflow,0xa44e5137293e855b1b7bc7e2c6f8cd796ffcb037,Sentinel,192,36,balanceOf[_from] + balanceOf[_to]
overflow,0x27e079f1674b9aac6113c07915da16e5c9006d63,Westy_Coin,94,9,balanceOf[treasurer] += mintedAmount
overflow,0x27e079f1674b9aac6113c07915da16e5c9006d63,Westy_Coin,91,25,totalSupply + mintedAmount
overflow,0x27e079f1674b9aac6113c07915da16e5c9006d63,Westy_Coin,98,21,totalSupply + venerationMint
overflow,0x27e079f1674b9aac6113c07915da16e5c9006d63,Westy_Coin,89,20,block.timestamp + secondsBetweenMints
underflow,0x2cf1093158d4197e84d842122fc4fa34ccd46220,ShareToken,109,9,balanceOf[_from] -= _value
overflow,0x2cf1093158d4197e84d842122fc4fa34ccd46220,ShareToken,7,1,contract ShareToken {\r
overflow,0x2cf1093158d4197e84d842122fc4fa34ccd46220,ShareToken,103,33,_value + 1
overflow,0x2cf1093158d4197e84d842122fc4fa34ccd46220,ShareToken,73,7,transfers.push(t)
overflow,0x2cf1093158d4197e84d842122fc4fa34ccd46220,ShareToken,65,7,transferCount++
underflow,0x30489f7dc4a63016db2eb0238303f24866d5f477,TokenERC20,135,9,totalSupply -= _value
underflow,0x30489f7dc4a63016db2eb0238303f24866d5f477,TokenERC20,153,9,totalSupply -= _value
overflow,0x30489f7dc4a63016db2eb0238303f24866d5f477,TokenERC20,61,16,balanceOf[_from] + balanceOf[_to]
overflow,0x30489f7dc4a63016db2eb0238303f24866d5f477,TokenERC20,54,33,balanceOf[_from] + balanceOf[_to]
underflow,0x20e60699cf866d4dcc45b4b0761d10f05225a58c,Limit,126,9,totalSupply -= _value
underflow,0x20e60699cf866d4dcc45b4b0761d10f05225a58c,Limit,144,9,totalSupply -= _value
underflow,0x505a098ecc396b2974e57d106e2523497c36c3c2,QuickCoin,155,9,totalSupply -= _value
underflow,0x505a098ecc396b2974e57d106e2523497c36c3c2,QuickCoin,137,9,totalSupply -= _value
overflow,0x505a098ecc396b2974e57d106e2523497c36c3c2,QuickCoin,63,16,balanceOf[_from] + balanceOf[_to]
overflow,0x505a098ecc396b2974e57d106e2523497c36c3c2,QuickCoin,56,33,balanceOf[_from] + balanceOf[_to]
underflow,0x22d583f97c600978a160885172703c750a5209be,EMCoin,153,9,totalSupply -= _value
underflow,0x22d583f97c600978a160885172703c750a5209be,EMCoin,135,9,totalSupply -= _value
overflow,0x22d583f97c600978a160885172703c750a5209be,EMCoin,54,33,balanceOf[_from] + balanceOf[_to]
overflow,0x22d583f97c600978a160885172703c750a5209be,EMCoin,61,16,balanceOf[_from] + balanceOf[_to]
underflow,0xdfae83a2789fce7f6b2e01eb3aa47a6165ace955,Sale,323,72,targetPriceTo-targetPriceFrom
underflow,0x0df147dfce2f5efdff648070d742bfdf3677b30c,StateofTaiwanToken,255,9,totalSupply -= _value
overflow,0xf0e4c86ff05fe47476906d7d8456360f0487dac5,Grid,252,17,a * b
overflow,0xead504431dcc01142c0b9cdb9367b57932672079,PixelStorageWithFee,37,49,bytes1(color * 2 ** 4)
overflow,0xead504431dcc01142c0b9cdb9367b57932672079,PixelStorageWithFee,9,5,byte[500000] public packedBytes
overflow,0xead504431dcc01142c0b9cdb9367b57932672079,PixelStorageWithFee,44,9,packedBytes[packedByteIndex] = newByte
overflow,0xead504431dcc01142c0b9cdb9367b57932672079,PixelStorageWithFee,30,28,packedBytes[packedByteIndex]
overflow,0x92e4a3c925380aa2900fa95652cece69d87aad85,FARMToken,56,13,balances[_to] += _value
overflow,0x92e4a3c925380aa2900fa95652cece69d87aad85,FARMToken,66,13,balances[_to] += _value
overflow,0x92e4a3c925380aa2900fa95652cece69d87aad85,StandardToken,56,13,balances[_to] += _value
overflow,0x92e4a3c925380aa2900fa95652cece69d87aad85,StandardToken,66,13,balances[_to] += _value
overflow,0x9491b80e8971331f172cc3bce5840319e0233616,CHANCE,56,13,balances[_to] += _value
overflow,0x9491b80e8971331f172cc3bce5840319e0233616,CHANCE,66,13,balances[_to] += _value
overflow,0x9491b80e8971331f172cc3bce5840319e0233616,StandardToken,56,13,balances[_to] += _value
overflow,0x9491b80e8971331f172cc3bce5840319e0233616,StandardToken,66,13,balances[_to] += _value
overflow,0x088c6ad962812b5aa905ba6f3c5c145f9d4c079f,CryptoCatsMarket,290,9,pendingWithdrawals[owner] += msg.value
overflow,0x088c6ad962812b5aa905ba6f3c5c145f9d4c079f,CryptoCatsMarket,288,9,balanceOf[msg.sender]++
overflow,0x3c446a7bdef44b0b5012d0e693856b23a4caae28,StandardToken,56,13,balances[_to] += _value
overflow,0x3c446a7bdef44b0b5012d0e693856b23a4caae28,StandardToken,66,13,balances[_to] += _value
overflow,0x3c446a7bdef44b0b5012d0e693856b23a4caae28,TestToken,56,13,balances[_to] += _value
overflow,0x3c446a7bdef44b0b5012d0e693856b23a4caae28,TestToken,66,13,balances[_to] += _value
overflow,0xb160cfb609c5200a906af8c7bffb16bbd74f299c,Smilebitbuy,160,9,balanceOf[msg.sender] += amount
overflow,0xb160cfb609c5200a906af8c7bffb16bbd74f299c,Smilebitbuy,139,9,balanceOf[target] += mintedAmount
overflow,0x3436b4ef283f4e4c5592b7a8510f27e87927b06e,OceanCoin,56,13,balances[_to] += _value
overflow,0x3436b4ef283f4e4c5592b7a8510f27e87927b06e,OceanCoin,66,13,balances[_to] += _value
overflow,0x3436b4ef283f4e4c5592b7a8510f27e87927b06e,StandardToken,56,13,balances[_to] += _value
overflow,0x3436b4ef283f4e4c5592b7a8510f27e87927b06e,StandardToken,66,13,balances[_to] += _value
underflow,0x1b09cd594ddeaa336564dd24fe6ef43688f27c62,Crystals,194,9,totalSupply -= _value
underflow,0x1b09cd594ddeaa336564dd24fe6ef43688f27c62,Crystals,176,9,totalSupply -= _value
overflow,0x1b09cd594ddeaa336564dd24fe6ef43688f27c62,Crystals,78,3,balanceOf[target] += mintedAmount
overflow,0x1b09cd594ddeaa336564dd24fe6ef43688f27c62,Crystals,102,16,balanceOf[_from] + balanceOf[_to]
overflow,0x1b09cd594ddeaa336564dd24fe6ef43688f27c62,Crystals,95,33,balanceOf[_from] + balanceOf[_to]
overflow,0x1b09cd594ddeaa336564dd24fe6ef43688f27c62,Crystals,79,9,totalSupply += mintedAmount
overflow,0xfbe1c2a693746ccfa2755bd408986da5281c689f,DigitalAssetCoin,72,9,balances[_to] += _value
overflow,0xfbe1c2a693746ccfa2755bd408986da5281c689f,DigitalAssetCoin,247,13,transmutedBalances[this] += _value
overflow,0xfbe1c2a693746ccfa2755bd408986da5281c689f,DigitalAssetToken,72,9,balances[_to] += _value
overflow,0xfbe1c2a693746ccfa2755bd408986da5281c689f,StandardToken,62,9,balances[_to] += _value
overflow,0xfbe1c2a693746ccfa2755bd408986da5281c689f,StandardToken,72,9,balances[_to] += _value
underflow,0xe1869b441fbb9aa1f3b80607bc54acff1693f7b6,MyAdvancedToken,170,9,totalSupply -= _value
underflow,0xe1869b441fbb9aa1f3b80607bc54acff1693f7b6,MyAdvancedToken,152,9,totalSupply -= _value
overflow,0xe1869b441fbb9aa1f3b80607bc54acff1693f7b6,MyAdvancedToken,214,9,totalSupply += mintedAmount
overflow,0xe1869b441fbb9aa1f3b80607bc54acff1693f7b6,MyAdvancedToken,213,9,balanceOf[target] += mintedAmount
underflow,0xe1869b441fbb9aa1f3b80607bc54acff1693f7b6,TokenERC20,170,9,totalSupply -= _value
underflow,0xe1869b441fbb9aa1f3b80607bc54acff1693f7b6,TokenERC20,152,9,totalSupply -= _value
overflow,0xe1869b441fbb9aa1f3b80607bc54acff1693f7b6,TokenERC20,78,16,balanceOf[_from] + balanceOf[_to]
overflow,0xe1869b441fbb9aa1f3b80607bc54acff1693f7b6,TokenERC20,71,33,balanceOf[_from] + balanceOf[_to]
overflow,0x464e6abc2f9a61cd17e6c52ad06802fbb4af7eab,GigaGivingToken,142,24,startTime + DURATION
overflow,0x464e6abc2f9a61cd17e6c52ad06802fbb4af7eab,StandardToken,31,9,balances[_to] += _value
overflow,0x464e6abc2f9a61cd17e6c52ad06802fbb4af7eab,StandardToken,38,9,balances[_to] += _value
overflow,0xc1d7ccb5cc1b4e0b1bba69657392e28f0c0514bc,OysterPrePearl,75,9,totalSupply += amount
overflow,0xc1d7ccb5cc1b4e0b1bba69657392e28f0c0514bc,OysterPrePearl,61,17,funds + msg.value
overflow,0xc1d7ccb5cc1b4e0b1bba69657392e28f0c0514bc,OysterPrePearl,74,18,msg.value * buyPrice
overflow,0xc1d7ccb5cc1b4e0b1bba69657392e28f0c0514bc,OysterPrePearl,76,9,balanceOf[msg.sender] += amount
overflow,0xc1d7ccb5cc1b4e0b1bba69657392e28f0c0514bc,OysterPrePearl,77,9,funds += msg.value
overflow,0x94cb815f4b601b00b363b3177b4d8ed8e0eb7cf2,Ccc,70,9,balances[_to] += _value
overflow,0x94cb815f4b601b00b363b3177b4d8ed8e0eb7cf2,Ccc,60,9,balances[_to] += _value
overflow,0x94cb815f4b601b00b363b3177b4d8ed8e0eb7cf2,StandardToken,70,9,balances[_to] += _value
overflow,0x94cb815f4b601b00b363b3177b4d8ed8e0eb7cf2,StandardToken,60,9,balances[_to] += _value
underflow,0xbcce86b2f260a7feed9ae6e4f3e339d46fb3e3d2,MyAdvancedToken,170,9,totalSupply -= _value
underflow,0xbcce86b2f260a7feed9ae6e4f3e339d46fb3e3d2,MyAdvancedToken,152,9,totalSupply -= _value
underflow,0xbcce86b2f260a7feed9ae6e4f3e339d46fb3e3d2,TokenERC20,170,9,totalSupply -= _value
underflow,0xbcce86b2f260a7feed9ae6e4f3e339d46fb3e3d2,TokenERC20,152,9,totalSupply -= _value
overflow,0xbcce86b2f260a7feed9ae6e4f3e339d46fb3e3d2,TokenERC20,78,16,balanceOf[_from] + balanceOf[_to]
overflow,0xbcce86b2f260a7feed9ae6e4f3e339d46fb3e3d2,TokenERC20,71,33,balanceOf[_from] + balanceOf[_to]
overflow,0xd3e4ca9b4f0568ddb896dba2861e88c6c26e5375,BancorChanger,632,9,reserveTokens.push(_token)
overflow,0xd3e4ca9b4f0568ddb896dba2861e88c6c26e5375,BancorChanger,73,21,_x * _y
overflow,0xd3e4ca9b4f0568ddb896dba2861e88c6c26e5375,BancorChanger,625,63,totalReserveRatio + _ratio
overflow,0xd3e4ca9b4f0568ddb896dba2861e88c6c26e5375,BancorChanger,633,9,totalReserveRatio += _ratio
underflow,0x5783f4e4a1bec72f41f246c50ba3d06265d984a6,mywoowcoin,96,9,totalSupply -= _value
underflow,0x5783f4e4a1bec72f41f246c50ba3d06265d984a6,mywoowcoin,106,9,totalSupply -= _value
underflow,0x603195f8907bd2a516dbca038e0943017b6859c2,ArmmoneyTokenLive,208,9,totalSupply -= _value
overflow,0x603195f8907bd2a516dbca038e0943017b6859c2,ArmmoneyTokenLive,144,32,msg.value  * 1000000000000000000
underflow,0x01d5d0108589f3c52fcce6e65503bb6515e66698,DcorpProxy,646,19,proposalIndex.push(_proposedAddress) - 1
overflow,0x01d5d0108589f3c52fcce6e65503bb6515e66698,DcorpProxy,646,19,proposalIndex.push(_proposedAddress)
overflow,0x01d5d0108589f3c52fcce6e65503bb6515e66698,DcorpProxy,488,23,proposals[_proposedAddress].createdTimestamp + VOTING_DURATION
